time_start_loading,time_sweeping_start,time_bfgs_start,time_done
114657.902393215,114657.915762331,114673.718890284,114711.296410751
127814.26401438,127814.274339847,127830.244096868,127870.187989031
113974.12925098,113974.137809265,113989.485715694,114026.046169638
114289.828779296,114289.837770556,114305.446943861,114342.797782561
127815.869881289,127815.878703677,127831.567968773,127868.533742275
113974.822769367,113974.831469325,113990.508982872,114028.592664175
114466.518960865,114466.527858116,114482.040545383,114521.684551072
113919.657049138,113919.666942744,113935.156994236,113972.358247209
127709.374211021,127709.417323846,127725.094726182,127764.031292238
114084.139687684,114084.148419057,114099.906293114,114139.680795191
128138.784467812,128138.794092424,128154.304662059,128194.153371283
127923.974446436,127923.987235659,127939.620578275,127976.622631274
114394.114928624,114394.124694754,114409.704899754,114446.740157183
127817.283981722,127817.295293178,127832.961265726,127871.457869666
114296.259642722,114296.268327965,114311.780181553,114350.189713394
128515.122003459,128515.130924657,128530.6688564,128568.263759141
128137.941363653,128137.954086757,128153.550484544,128191.039597838
114189.762037993,114189.771853211,114205.38077387,114245.084303939
114183.841063999,114183.850159446,114199.513556607,114236.931023307
114467.33535068,114467.344034731,114483.122910383,114520.796673563
114351.768782937,114351.781794371,114367.490387065,114407.209677895
114564.525426013,114564.534513008,114580.403229144,114618.264843811
114358.426243644,114358.436594539,114374.138922477,114413.452609089
127709.389979031,127709.417386327,127724.923727035,127762.359704025
114563.332290716,114563.344788479,114579.096412386,114616.038926625
114081.003900958,114081.016500983,114096.678208166,114134.358626511
128358.740672267,128358.750630876,128374.533175032,128413.191241296
114357.468510258,114357.477434545,114373.089684699,114411.226911164
128031.813061443,128031.822549624,128047.623737597,128086.132933052
114505.302044138,114505.311736526,114520.983571736,114560.665057796
114025.728544714,114025.741161501,114041.2578211,114078.822537886
127763.318894031,127763.327732811,127778.912771177,127815.564385685
128459.091803982,128459.100831497,128474.796390789,128512.624350823
114503.13844568,114503.147855555,114518.784252898,114558.537015393
114237.81821197,114237.827155265,114253.308770368,114290.975321443
127763.373191982,127763.381915099,127779.078288412,127817.004517687
114466.934677793,114466.945025278,114482.628755511,114522.322458143
113920.852398864,113920.861332988,113936.587150493,113974.59250529
128469.461920315,128469.470878746,128485.097480736,128524.702119938
128524.022700473,128524.031559512,128539.692347377,128579.895685908
114028.311012529,114028.319716375,114044.106594735,114082.695426467
113975.379552143,113975.389708578,113990.991165072,114028.128251264
128298.543847849,128298.554132337,128314.272971818,128351.715313497
128418.614222304,128418.6239631,128434.144256611,128473.59864159
128451.959986013,128451.969142949,128467.524068001,128504.369086757
114576.349105816,114576.358418414,114591.970789098,114631.183188402
114627.540097455,114627.549070001,114643.152190363,114683.318104508
113866.453525401,113866.472431171,113882.255202923,113921.645303647
128452.256721723,128452.265535354,128467.90206904,128505.565434517
128416.462810793,128416.472879995,128432.082931896,128470.18532114
127982.71704163,127982.727070995,127998.780451653,128036.950402952
127709.419229445,127709.429259415,127725.317613726,127763.840671547
127926.509697297,127926.518703636,127942.387035653,127980.599732112
128201.102079595,128201.114962967,128216.875859614,128255.349848229
114194.741434951,114194.749998937,114210.350234878,114249.076253871
114025.602623029,114025.611502262,114041.083326893,114078.019078553
128135.079037314,128135.088072775,128150.916102857,128187.843124024
114398.65771534,114398.666733725,114414.079204563,114451.867217267
128509.338822663,128509.348581083,128525.029917227,128563.248360642
114081.689990435,114081.699555477,114097.299333829,114134.279106462
114395.569489933,114395.578551952,114411.125821947,114448.601961692
128476.816402396,128476.825314467,128492.523363317,128532.561219138
127868.552872282,127868.562451077,127884.296027396,127921.068769476
114082.431671425,114082.440438596,114098.127117171,114136.359962332
114077.901852955,114077.911702172,114093.306904086,114130.750476574
127871.482028449,127871.490532844,127887.17043741,127924.978443511
113920.781959699,113920.791307247,113936.473575842,113974.445808919
128308.85704081,128308.869935386,128324.524951444,128362.434085428
114576.76723905,114576.776251452,114592.489994028,114631.973683985
128453.326287777,128453.335240267,128469.05387365,128506.956253826
114463.082710667,114463.092600754,114479.226213144,114516.968797964
113866.519556793,113866.529849145,113882.273640875,113920.783743665
114293.316653471,114293.32560216,114308.904608373,114346.606973012
127764.297003992,127764.305999045,127780.012609926,127820.391869212
127927.224820114,127927.233490032,127943.151434694,127983.559934656
127763.675709657,127763.68587725,127779.389403664,127817.245224669
114521.68812843,114521.697593972,114537.245950614,114577.386804952
113972.247248079,113972.256133025,113987.792147014,114024.864267769
113866.427243349,113866.472930289,113882.268429539,113920.197115226
114031.095269149,114031.104165815,114047.399045621,114086.225831581
114290.413364053,114290.422228921,114306.036093462,114343.112822179
113975.005843319,113975.01854941,113990.518072408,114028.643016291
128313.862008137,128313.870794796,128329.531592604,128366.444662859
128190.549419861,128190.559176688,128206.123284827,128243.203826457
114028.116242965,114028.124991026,114043.859465282,114081.786323217
114457.927631422,114457.936840341,114474.159481017,114515.413731498
127924.093486774,127924.10349853,127939.59456715,127977.123338524
114132.937399846,114132.946049388,114148.640725723,114186.793572786
128523.811541233,128523.820344533,128539.348973709,128579.556608699
114028.131431468,114028.1401902,114043.547742526,114080.438580828
128236.928994471,128236.938758918,128252.683613917,128292.129425594
128208.730306246,128208.742128102,128224.481709077,128261.405365615
128133.955489758,128133.965333565,128149.653651214,128187.291765446
128318.638143437,128318.651074764,128334.306031127,128374.109105487
114601.772269443,114601.782159429,114617.32419859,114653.873429638
127763.350533339,127763.360064039,127779.052205841,127816.415481969
114293.780325671,114293.789264381,114309.350928471,114347.09320915
127820.899662428,127820.909968738,127836.820655695,127873.957472505
114137.565996953,114137.577520922,114153.061616434,114191.951078948
113973.129098451,113973.138906737,113988.642142536,114026.086787751
127976.195338344,127976.204711012,127991.696460083,128029.711262038
128082.641158103,128082.650212121,128098.300573715,128136.392283262
128411.59432564,128411.607395894,128427.352152696,128466.890612958
114626.521887816,114626.53166693,114642.171210542,114681.642781715
128088.349161707,128088.359282081,128104.009397193,128143.321532111
127976.951120404,127976.964390186,127992.688057487,128030.466850553
114468.04830492,114468.057029369,114483.913246461,114523.693933594
128090.295891117,128090.305875277,128106.179619346,128144.036414543
127709.461582308,127709.471673757,127725.456070496,127762.935568284
128462.235429998,128462.244496729,128477.921810351,128517.827419316
128024.16118541,128024.170374247,128039.796927989,128076.541476129
114137.866585244,114137.875528469,114153.545045705,114192.525548972
127983.166125578,127983.174803876,127999.013213116,128038.155491378
114025.159173936,114025.167955091,114040.74330935,114077.897899639
127762.970951651,127762.979679787,127778.680492549,127816.015890522
113920.833135127,113920.843150577,113936.440944817,113974.059241802
114237.383804516,114237.393257509,114253.241244768,114292.845803512
114135.285825011,114135.294353019,114150.771167457,114188.742238942
113972.735112682,113972.744137397,113988.397253602,114025.488219802
128152.503872947,128152.516769707,128168.225452863,128208.725487594
114459.669847776,114459.678606451,114475.258620691,114513.192239092
114612.93654404,114612.946410351,114628.616604173,114666.235246804
114628.651038149,114628.660039289,114644.320847988,114683.603801241
113976.220407942,113976.229163787,113991.937364928,114031.278628391
128244.274881507,128244.283816366,128259.946677358,128297.776980852
128081.924098072,128081.933102914,128097.703520485,128135.075093966
114026.448531807,114026.458586507,114042.146300379,114081.899414042
128138.178144449,128138.188172062,128153.876672536,128190.545504869
114463.304104856,114463.313150552,114478.989108945,114519.219051997
114026.090424642,114026.099667813,114041.458773361,114078.792384702
127765.293238179,127765.303107594,127780.956174978,127819.214484094
114027.450548211,114027.459512568,114043.136840646,114081.524586788
114348.292749703,114348.301438106,114363.8454727,114402.13483164
114181.017534672,114181.026386712,114196.687827573,114234.237501497
114238.498621733,114238.508007407,114254.149711368,114291.223150786
114407.189731279,114407.199792506,114422.715457141,114463.300340469
128367.795936468,128367.804805586,128383.494700722,128424.12152233
128248.063044546,128248.075661309,128263.614565487,128301.788097099
114579.332587205,114579.34133006,114595.019152747,114634.91355441
114668.524277898,114668.536641363,114684.066395682,114721.544266241
114187.137690338,114187.146820632,114202.852437599,114240.192893493
114029.041296045,114029.050016994,114044.782355971,114082.691698975
114186.797511075,114186.806971463,114202.339031123,114239.958617158
127817.342507341,127817.351671941,127833.026678096,127871.229958833
127978.216440067,127978.225930197,127993.79997851,128031.916087524
113975.569721921,113975.579389207,113991.128946924,114030.954623852
127709.374209248,127709.417549142,127725.356652339,127763.626308625
114135.032213476,114135.041063161,114150.830257763,114188.640789681
114499.982293249,114499.995959445,114515.6785803,114556.26500384
114238.437139431,114238.450853292,114254.125010219,114291.387306308
128400.968549018,128400.977470968,128416.554626841,128453.784900392
128145.150398035,128145.159385443,128160.697928641,128199.489514939
128186.213660028,128186.222968165,128201.910586371,128239.225152959
127924.23459851,127924.244250089,127939.840428723,127979.141371188
113866.439575207,113866.473162195,113882.180354683,113919.487729771
128091.098002114,128091.108234334,128106.717490431,128146.664635367
127709.511518424,127709.524971411,127725.429506322,127762.741479059
114086.229889988,114086.238965691,114102.328175606,114141.23839681
128187.391042249,128187.404464986,128203.060332208,128242.285192115
128138.729866263,128138.739970343,128154.341276548,128194.34691695
127816.601825669,127816.611975496,127832.381720849,127870.847207858
113974.2732237,113974.281920933,113989.81477992,114028.35252064
128084.601051532,128084.610140397,128100.42069937,128141.403484538
114196.023618584,114196.032478087,114211.713671629,114250.29559481
128517.311287544,128517.320136242,128532.790182012,128571.78783306
114133.436402368,114133.44514561,114149.031500085,114186.822395989
127709.420782322,127709.434203137,127725.288799336,127763.525907625
113866.471488992,113866.48175332,113882.120523676,113919.631679538
128241.058949168,128241.068384567,128256.804046427,128297.313431254
128137.319659519,128137.32825074,128152.92271392,128190.696183414
128293.469630645,128293.478539338,128309.01538572,128346.172278569
128146.668115147,128146.677707918,128162.307315771,128201.832670238
114453.373107836,114453.381849178,114469.019990169,114506.449194062
128195.170498001,128195.179529042,128210.870202025,128249.263329935
128294.869318165,128294.878694303,128310.562801891,128348.064194877
114141.241952144,114141.251472847,114156.949959456,114195.062509726
114339.053711522,114339.062771259,114354.563281971,114392.018726284
114570.623250544,114570.633479381,114586.306149311,114624.279053712
114467.405687702,114467.415339681,114482.96645873,114522.938727244
114293.149748902,114293.158687912,114308.927352184,114346.58745303
113919.635743591,113919.648234223,113935.263272869,113972.512813505
127981.078171758,127981.087526186,127996.769522467,128035.233819019
128078.993151932,128079.002177835,128094.680870533,128131.606802739
114402.637688151,114402.646537521,114418.466120956,114456.872381737
113866.430014751,113866.472186802,113882.340807175,113920.882536238
127763.093690924,127763.104100194,127778.765015402,127816.268328181
127816.646153495,127816.655901154,127832.354208724,127872.584826148
113920.660274411,113920.669233302,113936.346384727,113974.66970106
114621.773813662,114621.783322617,114637.428238781,114675.894480674
128257.884086032,128257.893447438,128272.048863697,128311.752564889
114412.835343659,114412.847973107,114428.431434338,114466.544062855
128247.422154972,128247.431861126,128263.25399051,128300.944184424
128356.905555746,128356.9149081,128372.540679929,128410.640046798
114636.851790586,114636.861457124,114652.497170588,114690.429631498
128404.039416096,128404.050196775,128419.848136982,128457.801621712
114029.724756337,114029.733663234,114045.310726021,114084.067994939
114186.826302717,114186.835933973,114202.326100515,114240.483413104
128084.566192319,128084.5749227,128100.25547321,128137.752838374
128365.210021954,128365.218912764,128380.865515151,128420.848986221
127817.247297822,127817.257199729,127832.863424904,127871.852877871
127977.744798348,127977.753551932,127993.55272103,128031.157913703
127979.498257743,127979.506907937,127995.371713604,128033.646877462
114558.541989742,114558.555478788,114574.138410317,114613.896961229
114523.697720294,114523.706432008,114539.334003917,114579.328437258
127709.374169501,127709.417430201,127725.265310315,127762.409869267
127870.661378098,127870.674273815,127886.519337431,127923.749629641
128198.392833683,128198.405359513,128214.020331883,128253.49453173
114359.593452363,114359.603228445,114375.158662827,114414.637642428
128463.378473398,128463.387395149,128478.909368997,128517.307340339
114082.66213982,114082.670975513,114098.678528745,114139.422425072
128239.229956916,128239.238927335,128255.154123328,128295.037268621
114137.061053417,114137.070921438,114152.705591509,114190.860884438
113866.491260774,113866.500982711,113882.211911523,113920.317127692
128420.852915802,128420.863104476,128436.638597704,128476.812890173
114192.845192551,114192.854046244,114208.386979511,114247.727343731
128525.794421146,128525.803402943,128541.428880728,128580.1538718
128136.380297987,128136.391890551,128152.133067214,128189.863562294
114301.772631015,114301.781404308,114317.421974014,114356.998862032
114403.018253268,114403.028218911,114418.617512511,114457.524816192
114405.121155811,114405.129795309,114420.724504356,114458.811209674
113973.124687711,113973.134872489,113988.789399282,114026.721105078
127815.049074637,127815.057943134,127830.658085945,127867.460270142
128301.341454812,128301.350453231,128317.079612007,128355.714990604
128081.063935497,128081.075803826,128096.871502647,128133.951189168
128295.56863544,128295.578162741,128311.171239873,128348.929877839
114571.922153542,114571.932248071,114587.687372654,114627.536087196
114556.269384089,114556.279782231,114572.173769609,114612.932128473
127816.608375667,127816.617287448,127832.481941038,127870.017703355
114569.468826373,114569.477844627,114585.165994482,114625.086127753
128469.589755736,128469.598758964,128485.392825882,128523.337950935
128087.79402255,128087.80333574,128103.362415198,128143.837624262
114138.627877328,114138.636734398,114154.250278089,114193.17346435
127709.487152937,127709.49727729,127725.069203033,127763.202817415
114302.610538753,114302.619550683,114318.335569636,114357.59990928
128207.335765225,128207.34465414,128222.938550873,128263.170607101
114133.656944371,114133.669434093,114149.532507827,114189.670081652
114671.488515748,114671.49790295,114687.453984404,114726.114593199
113973.999744561,113974.008727442,113989.628341397,114027.301607282
128084.177357346,128084.186250312,128099.726730902,128137.052882131
114240.460619557,114240.469893566,114256.030379961,114293.776509856
114027.473375847,114027.48369789,114043.157735542,114083.50890314
127924.847155688,127924.856333309,127940.373675401,127976.191461477
114080.038759599,114080.04769382,114095.574428324,114132.933393075
128424.125397125,128424.134219041,128439.852725412,128480.365927096
114028.59601166,114028.604680699,114044.180738979,114082.427969612
128143.643044445,128143.656812182,128159.274537861,128198.388710528
128201.836020427,128201.844639159,128217.501609739,128257.669820593
114522.326042003,114522.334641492,114537.761292136,114575.918843918
114344.791930305,114344.801154687,114360.473682146,114398.472202434
128461.820245728,128461.829161106,128477.558389942,128515.646924264
114141.194675221,114141.20526097,114156.777103972,114196.212081949
128242.289305524,128242.298109099,128257.895594087,128297.149485453
113866.474818585,113866.486349765,113882.462499938,113921.236796124
128035.608790567,128035.61861061,128051.484405619,128091.254058579
113866.466754071,113866.476645973,113882.403468556,113920.312117973
114079.427805472,114079.436417405,114094.96080702,114132.130608973
128150.670278905,128150.679577576,128166.287406325,128206.105917832
127981.322816808,127981.331704903,127996.994067507,128036.122298851
128456.307075215,128456.315913544,128471.873624941,128513.012348822
128028.133401764,128028.142300885,128043.869162308,128084.597673078
114185.431905097,114185.440672786,114200.876456107,114238.673167577
128477.441753402,128477.451840719,128493.131848433,128533.203370119
128077.297485998,128077.306532601,128092.815625901,128131.073134044
128322.420929296,128322.434088865,128338.091913523,128376.141773035
114340.433750978,114340.443591694,114356.085518333,114392.894575603
114080.44204801,114080.450936224,114096.055951954,114132.83569145
127924.295546133,127924.305753257,127940.026309625,127979.632108542
128085.477765888,128085.487783773,128101.101679068,128138.780201318
128243.207840253,128243.218554541,128258.736031978,128295.708476748
128255.353907363,128255.363995286,128271.126685839,128309.391036764
113920.297232293,113920.305924772,113935.632202778,113972.63076299
114573.427029062,114573.436042886,114589.166874352,114628.665660601
128027.561680106,128027.570669571,128043.420001985,128081.15409099
128141.407096354,128141.415976314,128157.161518843,128197.903352056
114411.01137776,114411.020223483,114426.665186325,114466.515476215
114412.314558015,114412.324080167,114427.880498046,114467.402310679
127870.04576768,127870.05454832,127885.738631826,127923.430558533
128360.127125707,128360.135907236,128375.897264302,128414.832606422
114025.491856191,114025.500848491,114041.291366147,114078.774026508
114136.989938401,114136.998612129,114152.770718352,114191.347880695
113972.516532731,113972.525569769,113988.142544289,114025.427082734
127979.945115789,127979.953895535,127995.668939224,128034.722600508
113866.427283947,113866.473033247,113882.477602334,113920.803446694
127816.416105055,127816.424868118,127832.225422419,127870.178455363
114245.372179155,114245.384859573,114261.020634214,114300.322470275
128196.546944438,128196.555941022,128212.265123684,128250.418488299
114240.092060986,114240.101046612,114255.706862389,114295.836070772
128260.187396908,128260.196223497,128275.84904142,128316.310427293
128347.519746788,128347.529624951,128363.268394723,128400.964721645
114083.512257966,114083.521310165,114099.332041468,114139.069271939
114400.283038033,114400.291606063,114415.911747209,114453.369499278
114245.122879577,114245.13254625,114260.733080391,114298.558392443
114085.50864596,114085.518623303,114101.013174207,114141.190350591
128522.136869908,128522.145625055,128537.860071048,128575.338102446
113866.512861508,113866.524607701,113882.292358502,113919.287969598
114079.111800629,114079.121852555,114094.854038745,114134.592269018
114239.831147918,114239.840518803,114255.54580803,114293.145703706
114619.537476251,114619.546266096,114635.2284936,114674.429141418
127762.363857135,127762.374077409,127778.110204487,127816.917217339
114292.869439015,114292.878241393,114308.497546498,114345.551708077
128029.738750331,128029.747559808,128045.466657062,128082.974623734
114457.438410111,114457.447575817,114472.9466711,114513.748010951
113974.437443724,113974.446853555,113990.088204695,114028.106374493
128349.226167567,128349.235031195,128364.928511616,128402.190836818
128506.960376461,128506.969624373,128522.626149382,128560.690830442
128510.800476187,128510.813609173,128526.417377932,128565.312178177
114186.543506325,114186.552335241,114202.208170904,114239.826910866
128348.068193051,128348.077180889,128363.633198366,128401.026616192
128469.123932505,128469.132888522,128484.832337989,128522.133136306
127923.098230083,127923.107223036,127938.984821255,127976.404364523
128423.350696118,128423.359783168,128438.909894218,128478.294980143
127816.87691238,127816.885782429,127832.5156663,127869.873899871
113973.557897221,113973.567556582,113989.303215183,114028.617420362
114081.582060271,114081.590687895,114097.199096064,114135.281936087
128248.833714936,128248.842617253,128264.511477607,128302.942772285
127924.622266654,127924.631032918,127940.276589043,127978.833656652
114671.42852084,114671.437153573,114686.94404566,114725.144920196
127923.753368451,127923.762390821,127939.38950148,127976.660063344
128403.531451322,128403.540853392,128419.158662632,128457.130027469
114610.75459353,114610.763466184,114626.487512242,114665.695423588
128032.608328955,128032.618812102,128048.20468242,128088.050615897
128414.798874661,128414.807879521,128430.235636389,128470.085540679
114028.62137344,114028.634376919,114044.397168647,114084.136435585
128357.669429753,128357.678302419,128373.168709944,128411.996434772
127764.222193902,127764.2348903,127779.897683335,127817.90323835
128135.11157139,128135.122010049,128150.873560906,128188.363725793
128364.150762436,128364.160073751,128379.762225937,128418.404907925
114578.632207426,114578.641033119,114594.262054791,114634.3759831
114411.230650824,114411.239160031,114426.778161572,114464.674378129
128095.84392683,128095.852645026,128111.673859272,128151.839407568
114346.610437134,114346.619190982,114362.330254849,114399.634722017
114669.021199561,114669.030401998,114684.549327958,114724.675069164
128262.653263113,128262.662133999,128278.248582268,128318.633319594
114130.969534658,114130.978542758,114146.71127662,114184.036889381
113920.207095518,113920.215805682,113935.754027026,113974.8191467
114452.798951348,114452.80826098,114468.355730872,114506.073438992
127973.21867871,127973.22786103,127988.919325184,128026.367268508
128141.155505752,128141.16549984,128156.703352069,128195.189941429
128456.32516843,128456.334010495,128471.891190905,128512.024481494
128418.409910975,128418.42311566,128434.128730869,128473.57176791
127816.439456587,127816.448738244,127832.089184781,127869.976344832
113973.54745089,113973.556565664,113989.132457334,114027.012826081
114514.654995142,114514.663808732,114530.322105305,114569.548943331
128145.838348062,128145.847351771,128161.602000299,128201.812166898
114516.940014636,114516.94901754,114532.443861169,114570.311482157
128146.627130724,128146.636932258,128162.221108855,128201.097856105
128422.436669297,128422.449877157,128438.167875752,128476.033496155
128316.786918094,128316.795743068,128332.327806267,128369.238852739
127817.06869131,127817.08193217,127832.916779203,127870.801106903
113920.233055201,113920.241720659,113935.806643394,113973.845500375
127928.099804091,127928.112183842,127943.74391136,127983.605650421
127924.993832579,127925.002500172,127940.628931916,127978.212435881
127762.943827002,127762.953229845,127778.644964049,127816.803319254
128031.16170806,128031.17069973,128046.962367368,128084.945679113
128253.498117256,128253.507368087,128268.99522951,128308.209770343
114296.181089261,114296.190695171,114311.849148389,114350.412092005
127816.843011417,127816.852382657,127832.764580459,127871.467526963
128525.792334244,128525.801099512,128541.438354859,128581.106203973
128199.609029316,128199.617877583,128215.24836358,128254.691770196
114459.581714359,114459.590411636,114475.164189023,114515.220002943
114345.555539714,114345.564570545,114361.073183065,114398.824254337
114245.505764324,114245.51455702,114261.065781514,114300.91919031
113866.506550461,113866.517247619,113882.031071376,113919.910583369
114235.07620888,114235.085165891,114250.741131797,114287.681402908
114349.892063548,114349.900887682,114365.62967532,114406.140029892
114408.869906897,114408.880141337,114424.792348134,114463.078959205
114571.628564455,114571.637982406,114587.169399108,114627.204099456
113920.66873238,113920.677495796,113936.404980978,113974.431366764
113920.288162138,113920.297708437,113935.817110496,113974.269700554
128027.378296016,128027.38789612,128043.113837236,128080.016042254
128523.768239895,128523.777255025,128539.447114351,128578.208929522
114196.215779906,114196.224538877,114211.693014382,114251.540512375
114411.091412062,114411.10010936,114426.643464641,114466.286747415
128346.098265672,128346.107620872,128361.744322988,128399.757468745
114027.384526018,114027.393355585,114043.237062543,114080.679158931
127869.980277035,127869.989153771,127885.639418131,127924.261625302
127983.609127385,127983.61791227,127999.311089618,128038.376217652
113919.583692722,113919.592771454,113935.288043643,113973.414970189
127763.148141422,127763.160754368,127778.925310506,127817.419347953
114355.07263023,114355.081464543,114370.771352413,114410.111001811
128033.65049147,128033.659187067,128049.441648502,128088.345467632
114130.754055363,114130.763271402,114146.456748796,114183.748857029
114615.979602925,114615.988131729,114631.54166753,114671.270960395
127979.768332337,127979.777100489,127995.418992465,128033.446587076
127871.652495516,127871.661444572,127887.296320128,127927.111691693
114360.329690013,114360.342685196,114376.182870203,114413.704304833
127709.417613256,127709.427495329,127725.083628759,127763.386977539
127971.895440446,127971.904872349,127987.628557052,128024.156790708
114080.682620703,114080.691305045,114096.404458457,114133.652140671
113866.475355155,113866.485771695,113881.844301895,113920.203797817
127761.643376852,127761.653165922,127777.380868757,127817.392261141
113972.34203821,113972.351083855,113988.106541328,114025.289536967
114520.336387314,114520.345763424,114535.829016722,114574.134595283
128031.919910746,128031.929548517,128047.570716183,128085.327384716
113866.507207482,113866.518252369,113882.380039672,113920.878687398
128504.373177209,128504.382275251,128520.005056283,128557.079281356
128469.12499314,128469.133916904,128484.510762107,128523.764669049
128356.890671526,128356.899732266,128372.831766794,128412.737871512
114471.01944676,114471.028280539,114486.630896039,114527.271158369
127977.501621411,127977.513587177,127993.236865706,128033.554681922
127869.877656985,127869.886493814,127885.637843873,127923.312212418
128198.751949868,128198.760715014,128214.230888076,128253.438880836
114083.287479318,114083.300381082,114098.872454276,114136.189308413
113972.67115252,113972.681033307,113988.469261238,114025.724876794
114288.884773019,114288.893644941,114304.438561681,114341.611936434
128083.140940463,128083.149754236,128098.88029615,128136.375961558
113866.42722279,113866.472137267,113882.352790043,113919.907145438
113866.452057724,113866.473168216,113882.280802755,113919.789950031
114083.525473783,114083.534284047,114099.003022515,114138.021341519
114509.388589004,114509.397315818,114525.067266301,114562.705810251
114193.177232211,114193.185839842,114208.863195388,114248.213497166
114512.367194959,114512.375995193,114528.035785264,114567.726897894
114552.648903674,114552.65782477,114568.458378796,114605.709325253
114247.360316993,114247.369106115,114263.023569795,114302.007121541
114460.144721883,114460.157532147,114475.856800569,114514.651250623
128354.686486902,128354.695383594,128370.151182254,128408.068490072
114456.876630894,114456.88570265,114472.736455561,114510.539931487
114080.657660232,114080.667005001,114096.415289739,114136.319778384
127709.431533428,127709.440914311,127725.491892471,127765.286180456
128361.173919606,128361.184569634,128377.087839631,128415.904353516
114345.098082026,114345.107649427,114360.743947138,114398.653763132
114251.54533893,114251.555304801,114267.260726753,114307.192348506
127763.629626919,127763.638430872,127779.247229245,127816.642283584
114609.42607526,114609.4352948,114625.093312366,114665.015606391
114467.378956955,114467.387720849,114483.100660238,114523.150311399
128190.699931342,128190.708978535,128206.298117412,128244.101935707
114190.735323109,114190.743991997,114206.340902466,114243.418082817
114295.840462263,114295.850109723,114311.424283138,114351.604013227
127871.237867996,127871.248203607,127886.919080614,127924.758728716
128355.441723169,128355.451622423,128371.061636727,128409.485200959
128033.558664673,128033.571584629,128049.314529269,128089.842737869
128511.318025114,128511.327000488,128526.920332603,128564.778520361
127868.537722561,127868.546772382,127884.335854313,127921.384931332
128241.771279776,128241.780255845,128257.597234691,128295.564361883
127709.502463161,127709.51649036,127725.581606162,127763.298181795
114242.45896955,114242.468271253,114258.08408155,114296.255567548
127921.862900988,127921.871708752,127937.374765845,127974.234524689
114139.684583361,114139.693297587,114155.579116527,114194.737858146
114025.413132368,114025.422058481,114040.818419166,114077.557919155
114188.746803283,114188.759774829,114204.324831611,114242.478053999
128083.949535641,128083.958458124,128099.663748373,128137.707014586
114348.675233377,114348.685038103,114364.338468501,114404.513741043
114555.338437888,114555.347233603,114570.891739574,114608.385805841
114455.464873511,114455.473606696,114471.171119589,114509.38444551
128090.602197549,128090.611137296,128106.188260163,128145.146562826
128206.753678044,128206.762548043,128222.557555234,128262.388485235
114625.090187016,114625.09903905,114640.756218908,114680.854622763
127978.837273807,127978.846166822,127994.479794832,128032.967494358
114080.349904907,114080.358449923,114095.982248891,114133.435810342
113866.470973252,113866.481837661,113882.405992482,113920.823910686
114136.741250166,114136.749903845,114152.537790065,114190.731524599
128366.448521202,128366.45741116,128382.216239696,128419.577942371
114238.009899273,114238.01907824,114253.682984764,114294.305430033
128457.510571235,128457.519499938,128473.338336723,128512.557552917
114302.457083682,114302.469997533,114318.07116109,114355.888501993
114087.468681825,114087.477281234,114103.009178664,114142.282546232
128402.14360517,128402.156022559,128417.800249356,128457.264412316
127709.477529435,127709.48788233,127725.504301964,127762.671467228
113866.522848764,113866.532907256,113882.021766531,113920.248745427
127816.602305578,127816.612682865,127832.439686635,127870.04228647
113974.219348576,113974.229051961,113989.76584344,114028.036063027
128350.311904104,128350.321142158,128366.204081122,128404.035015372
128194.654982302,128194.664024384,128210.454795652,128248.906568937
113973.929747937,113973.939005315,113989.457208888,114027.474853834
114357.932055406,114357.940755552,114373.598701216,114412.310799689
128309.395519947,128309.40560952,128325.000279774,128364.146857383
113919.225753301,113919.235370988,113934.851137378,113972.243620419
128179.914434795,128179.92322544,128195.627090572,128232.077306504
113918.974610913,113918.983891081,113934.627113522,113971.833663888
128457.1336311,128457.142492653,128472.69226288,128511.360326515
114348.109134886,114348.119071958,114363.793712445,114404.403643492
128024.334540232,128024.343727827,128040.061029317,128077.293501199
127709.499775687,127709.509956008,127725.103893789,127763.616788907
128143.518017598,128143.526925832,128159.052843225,128198.748343864
114357.003602014,114357.013123306,114372.637318436,114409.787150181
128089.84680118,128089.86000747,128105.555397492,128145.834524125
127815.824238938,127815.833791048,127831.818403565,127871.453684864
114191.626125498,114191.635783995,114207.11701957,114246.551131714
114136.822820119,114136.831627523,114152.437006173,114191.46602069
128198.128713602,128198.137556037,128213.828325838,128251.532049997
127763.375667355,127763.384461608,127779.107232935,127818.006436041
114025.764262151,114025.773880432,114041.528810511,114079.107972224
128142.480007691,128142.489111405,128158.200841492,128196.542865278
113920.519456438,113920.528408195,113936.275810325,113973.996810957
113974.382330012,113974.394155381,113989.931379883,114027.84183908
114237.657413501,114237.667174525,114253.423109707,114291.428275628
114566.570370015,114566.57955073,114582.336091253,114621.757690509
114506.453003115,114506.46192893,114522.181139272,114560.227660489
127709.375209294,127709.417397108,127725.022242275,127763.218235081
127921.27760739,127921.286752778,127936.884314782,127974.311567066
128301.96411473,128301.973291685,128317.776650691,128358.163136471
114028.882460073,114028.89503572,114044.463733833,114081.686409584
114134.645270598,114134.654402175,114150.32767547,114188.121892718
127984.062385417,127984.071280295,127999.950604992,128039.833658176
128351.718879885,128351.727953289,128367.317011829,128404.572351411
113919.633695629,113919.642313475,113935.39479787,113972.731891331
114573.43859742,114573.447381795,114589.164457963,114629.474382015
114612.593303877,114612.60219181,114628.25611211,114665.843765004
