time_start_loading,time_sweeping_start,time_bfgs_start,time_done
21877.722331589,21877.738305571,21908.841727242,21978.912059361
107919.239191943,107919.25308427,107950.123334693,108020.218768511
21875.316068853,21875.333117089,21906.445150301,21977.198289875
22291.823846111,22291.839159443,22322.802041276,22394.449106016
22506.744069624,22506.759968897,22538.377810517,22614.35639153
21984.247306534,21984.263367306,22015.565448237,22090.150362584
107919.232107231,107919.245090382,107951.139579344,108023.109136145
21879.116084828,21879.132295258,21910.303871265,21983.211862995
108020.908844069,108020.920299137,108051.044507283,108121.72993832
22173.342926238,22173.374981859,22204.594720715,22275.535280931
108123.305697338,108123.32172497,108153.99580307,108223.522094334
21877.998970471,21878.015483268,21909.201259505,21981.098627187
22182.341447166,22182.35745388,22212.599002729,22283.688415251
108553.259467036,108553.27501257,108583.309954424,108658.1995907
21876.75610057,21876.772156912,21908.110657098,21981.416477483
21773.652640735,21773.665795949,21804.853383057,21876.928141945
108219.716122552,108219.731406026,108248.999887974,108318.138887921
21985.935964955,21985.951843162,22017.370799011,22089.283240263
22088.582598853,22088.598126893,22119.989542793,22195.451233021
108122.370286742,108122.386231463,108153.064478739,108223.928922825
22283.448324792,22283.464678393,22313.771443958,22383.043750447
108444.690965753,108444.706531336,108475.272522908,108547.487400417
108124.40033462,108124.416165862,108152.2217353,108222.642052714
21875.466568648,21875.482517241,21906.561747783,21977.164655697
21875.209269125,21875.225791751,21906.767599884,21977.396006123
22492.315794107,22492.331655326,22522.692127441,22595.026117583
108122.363706232,108122.379653969,108152.985683295,108224.805992441
22070.67614279,22070.689682121,22100.725438098,22169.482421401
108123.579212042,108123.596010323,108154.12631326,108226.792995741
108634.479488028,108634.500621941,108663.634052933,108735.935420474
22501.823080853,22501.83899266,22531.13473174,22605.255157161
108340.695458766,108340.711391739,108372.411038617,108448.241123541
108652.183572222,108652.199611371,108682.207932658,108755.665591347
21773.933268146,21773.948830057,21804.81590916,21875.535373896
22386.912137179,22386.928562369,22417.307990145,22488.741580619
108225.719996734,108225.73592745,108256.574543179,108328.949514836
22077.145776929,22077.162146271,22107.767474057,22178.403697497
108023.264232411,108023.282037451,108052.251651519,108128.112143155
108339.815689281,108339.832042066,108371.107915234,108445.701772997
22409.759917433,22409.776714635,22440.596457178,22516.288077778
108450.017385253,108450.033417689,108480.130572603,108554.019434581
108026.08762002,108026.104932749,108056.567934862,108131.240070239
108514.685638383,108514.70008312,108544.416165776,108614.481666316
22484.768265855,22484.783689114,22514.453665068,22585.839247036
